Date,XLB,XLE,XLF,XLI,XLK,XLP,XLU,XLV,XLY,SPY
10/23/17,55.657574,59.561275,25.270813,68.792854,58.634819,50.234268,50.461739,79.812866,87.693634,243.976059
10/24/17,55.970833,59.676125,25.451183,69.181892,58.798737,50.057053,50.507702,79.278687,87.906242,244.404739
10/25/17,55.676556,59.260895,25.29929,68.498703,58.480545,49.917156,50.287071,79.164215,87.567993,243.194901
10/26/17,56.417011,59.384594,25.441689,68.59359,58.721607,49.954468,50.296272,78.37249,87.877266,243.509277
10/27/17,56.122726,59.490593,25.422703,68.62207,60.30294,49.525425,50.608829,78.353409,89.297905,245.500259
10/30/17,55.856926,59.799793,25.318279,68.147621,60.437927,49.105728,50.618031,77.513985,88.892021,244.585739
10/31/17,56.008812,59.994156,25.251827,67.872452,60.698269,49.516098,50.673191,77.370888,88.901665,244.966751
11/1/17,56.284107,60.674389,25.289799,67.834496,60.70792,49.674652,50.388203,77.561661,88.930656,245.290665
11/2/17,55.875912,60.497715,25.527126,68.223541,60.736843,49.55341,50.572056,77.208733,88.263817,245.385941
11/3/17,55.847439,60.674389,25.422703,68.15712,61.218956,49.562737,50.755924,77.847839,88.621407,246.205215
11/6/17,55.610111,62.061394,25.394222,68.195068,61.353954,49.031109,50.56287,77.609375,89.268913,246.586258
11/7/17,55.667061,61.981888,25.042976,68.299454,61.382877,49.58139,51.169624,77.771523,88.737381,246.414795
11/8/17,55.724018,61.681519,24.919565,68.185593,61.720356,50.122349,51.206398,77.952766,88.834015,246.833908
11/9/17,55.249371,61.867035,24.834126,67.331604,61.2286,50.113018,51.270752,77.962303,88.969315,245.938461
11/10/17,55.163937,61.540176,24.758181,67.426483,61.2286,50.625999,51.031723,77.456749,89.268913,245.862244
11/13/17,55.448723,61.186806,24.796152,67.198746,61.209312,50.915131,51.638477,77.533043,89.568497,246.090866
11/14/17,54.945599,60.197346,24.786663,67.018463,61.083965,51.092331,52.282009,77.218269,89.645828,245.519302
11/15/17,54.613338,59.517105,24.853113,66.638939,60.630779,50.551376,51.831539,76.998871,89.259239,244.290451
11/16/17,55.277851,59.278572,24.862606,67.265182,61.479298,51.250889,51.666061,77.800125,90.003403,246.367157
11/17/17,55.35379,59.570095,24.834126,66.895126,61.083965,51.073685,51.307522,77.494888,90.399628,245.643143
11/20/17,55.429733,59.428757,24.948046,67.198746,61.315372,51.017719,51.151234,77.170578,90.573601,246.062271
11/21/17,55.724018,59.561275,25.023993,67.682678,61.961411,51.185608,51.289135,77.847839,91.134125,247.672241
11/22/17,55.572136,59.799793,24.900579,67.758583,61.845699,51.120316,51.289135,77.819214,91.2211,247.453156
11/24/17,55.856926,59.967648,24.891087,67.758583,62.192833,51.083008,51.371872,78.00045,91.453041,248.024689
11/27/17,55.524673,59.358078,24.872101,67.872452,62.192833,51.110992,51.59251,78.06723,91.520683,247.900864
11/28/17,56.141708,59.817471,25.517633,68.906731,62.395313,51.530693,51.831539,78.63958,92.535431,250.415802
11/29/17,56.22715,60.144333,25.954323,69.513992,61.016464,51.80117,51.859123,79.030678,92.931671,250.263382
11/30/17,56.540421,61.045437,26.125198,70.700081,61.556431,52.276844,52.033783,79.622108,93.40522,252.454422
12/1/17,56.07526,61.557831,26.182158,69.827118,61.238235,52.407417,51.859123,79.45993,93.366562,251.930466
12/4/17,56.654343,61.531334,26.58087,70.415413,60.254723,52.901741,51.56493,78.486946,94.448967,251.625641
12/5/17,56.369545,61.266289,26.438473,69.817635,60.27401,52.817799,50.912216,78.353409,93.907768,250.720612
12/6/17,56.037285,60.47121,26.343538,69.922012,60.659702,53.153564,51.105263,78.286629,93.298912,250.76828
12/7/17,56.417011,60.647896,26.42898,70.567245,61.035751,52.640591,51.197205,78.305717,93.540527,251.558929
12/8/17,56.417011,61.20446,26.590363,70.870865,61.325012,52.780487,51.362679,79.183304,93.985085,252.93074
12/11/17,56.49295,61.646175,26.523909,70.728546,61.855343,52.771168,51.675247,79.517174,94.188049,253.692825
12/12/17,56.502453,61.478329,26.789722,70.804443,61.836052,52.780487,50.792702,79.831947,94.226685,254.140533
12/13/17,56.654343,61.389973,26.45746,71.079628,61.855343,53.078953,50.930599,80.108589,94.303993,254.111984
12/14/17,56.027798,61.169109,26.286581,70.595695,61.778206,52.845776,50.866257,79.297768,94.593925,253.073624
12/15/17,56.359779,61.113979,26.523102,71.093712,62.48278,53.445251,51.052753,80.170242,95.003159,255.181091
12/18/17,57.18972,61.58532,26.761536,71.599335,63.034435,53.417061,50.486736,80.198959,95.856483,256.799225
12/19/17,57.122936,61.674263,26.647089,71.618408,62.647327,53.482838,49.568119,80.103195,95.730438,255.813004
12/20/17,57.142021,62.545788,26.599401,71.856911,62.627956,53.38887,49.17841,79.844627,95.546181,255.678925
12/21/17,57.342346,63.870876,26.828297,71.914154,62.502144,53.351288,48.59383,79.662666,96.166817,256.205536
12/22/17,57.561756,64.00428,26.751997,71.933243,62.463432,53.435856,48.668068,79.404076,95.982567,256.13855
12/26/17,57.514065,64.564545,26.675703,72.009575,62.047264,53.55801,48.380409,79.423225,96.1959,255.832169
12/27/17,57.590382,64.35112,26.704313,72.18129,62.115017,53.548611,48.584557,79.557304,96.001953,255.956604
12/28/17,57.84795,64.448936,26.809225,72.324402,62.22147,53.464043,48.853642,79.672241,96.263779,256.483246
12/29/17,57.743019,64.262184,26.618481,72.190826,61.892414,53.454651,48.881477,79.183807,95.701355,255.516174
1/2/18,58.563419,65.320473,26.628012,72.62014,62.656998,53.125782,48.426807,80.074478,97.15593,257.345001
1/3/18,58.973621,66.298714,26.771072,73.011276,63.179611,53.106987,48.046379,80.840668,97.60199,258.972717
1/4/18,59.48875,66.698921,27.019041,73.54554,63.499008,53.257328,47.647377,80.955566,97.922012,260.06424
1/5/18,59.965736,66.672234,27.095339,74.051155,64.166809,53.492233,47.628822,81.645134,98.697769,261.797302
1/8/18,60.05159,67.072418,27.057194,74.356453,64.40876,53.623779,48.074211,81.348213,98.814148,262.276093
1/9/18,59.956196,66.903458,27.267012,74.833458,64.244232,53.548611,47.600986,82.305946,99.008072,262.86972
1/10/18,59.593689,66.823418,27.495905,74.823929,64.021629,53.285515,47.081367,82.16227,98.940193,262.467529
1/11/18,60.375938,68.192955,27.629427,75.777939,64.282944,53.21035,46.905064,82.516647,100.549934,264.382507
1/12/18,60.471333,68.851067,27.877398,76.483925,64.660393,53.229137,46.635975,83.148735,101.84935,266.106049
1/16/18,59.765408,67.979546,27.801098,75.797028,64.40876,53.473442,46.533905,83.560547,101.122055,265.196442
1/17/18,60.042049,68.575386,28.010918,76.216789,65.376579,54.084183,46.821552,84.365044,101.606934,267.724121
1/18/18,60.003895,68.015099,27.972767,75.80658,65.492714,53.924454,46.524635,84.384186,101.519653,267.2742
1/19/18,60.36639,67.92617,28.173052,76.025993,65.618546,54.525806,46.385445,84.700233,102.402092,268.490173
1/22/18,60.223305,69.393539,28.401943,76.025993,66.257301,54.93924,46.450397,85.255707,103.536659,270.673279
1/23/18,60.213764,69.286827,28.430557,76.064148,66.547638,54.760715,46.895786,84.843887,104.409409,271.247772
1/24/18,60.471333,69.10006,28.6213,75.997383,66.034706,54.873466,46.608139,85.092903,104.855469,271.142456
1/25/18,60.87199,68.557579,28.564081,76.073692,65.918556,54.901649,47.331898,85.820763,104.671234,271.257324
1/26/18,61.139099,68.931099,28.773895,76.951408,66.963814,55.164745,47.359737,87.669144,105.699135,274.397858
1/29/18,60.442711,67.890602,28.659447,76.436241,66.354073,54.948639,46.756599,87.429726,105.408203,272.578674
1/30/18,60.003895,66.521049,28.287495,75.835182,65.754044,54.582188,46.840115,85.590904,104.884567,269.782837
1/31/18,60.05159,66.565498,28.363794,76.064148,66.247612,54.328487,47.359737,84.374603,104.545166,269.916779
2/1/18,59.231186,67.25029,28.630836,75.930588,66.305702,54.093586,46.61742,84.403336,103.381508,269.610474
2/2/18,57.676231,64.440041,28.001381,74.404152,64.341019,53.060013,46.283379,83.215782,102.39238,263.741058
2/5/18,55.472599,61.736519,26.589867,71.026924,61.650455,51.133801,45.522507,79.52858,98.940193,252.710663
2/6/18,57.28511,62.225639,27.076263,72.324402,63.421574,51.697575,44.845142,80.409676,101.471169,257.689697
2/7/18,56.769966,61.185135,27.095339,72.457947,62.608604,51.472057,44.631718,80.313904,101.160858,256.291748
2/8/18,54.776203,59.33535,25.903185,69.662666,60.014835,50.363316,44.130669,77.526962,97.126831,246.678558
2/9/18,55.73016,59.29089,26.399122,70.416351,61.485924,50.466671,45.058559,78.628326,97.776543,250.384048
2/12/18,56.855827,60.26025,26.771072,71.551636,62.589237,50.983459,45.401875,79.365776,99.105049,254.060822
2/13/18,56.712742,60.01123,26.885519,71.713821,62.744102,51.218365,45.60601,79.423225,99.619011,254.692734
2/14/18,57.475903,60.882771,27.524515,72.62014,63.895813,51.190178,45.095673,80.323486,101.209351,258.130157
2/15/18,57.90519,60.731586,27.677111,73.717262,65.115273,52.035831,46.097794,81.214165,102.111176,261.423859
2/16/18,57.695313,60.580399,27.638966,73.736343,65.018486,52.242546,46.506069,81.798355,101.616631,261.500488
2/20/18,57.437744,60.25135,27.553129,72.99221,65.076553,51.058628,45.902939,80.898109,101.306313,259.86319
2/21/18,57.237419,59.237526,27.591276,73.011276,64.660393,50.44788,45.299801,80.562912,101.160858,258.570557
2/22/18,57.618996,59.886726,27.362383,73.497849,64.737808,50.579426,45.53178,80.438408,101.286903,258.905701
2/23/18,58.468018,61.185135,27.772488,74.108406,66.092773,51.068031,46.719482,81.721741,102.70269,263.032471
2/26/18,58.725586,61.549759,28.192123,75.129219,67.128357,51.387497,46.580307,82.756081,103.565758,266.086884
2/27/18,57.914722,60.749359,27.925083,74.184723,66.450874,50.710976,45.837978,81.894135,101.374184,262.764404
2/28/18,56.884457,59.353134,27.534054,73.125771,65.976639,50.184788,45.522507,80.582062,100.918427,260.102539
3/1/18,56.30254,59.264202,27.057194,71.694725,64.882996,50.072033,45.53178,79.298721,99.832329,256.320496
3/2/18,56.245296,59.53989,27.123953,71.675659,65.502396,50.494865,45.411152,80.103195,99.929321,257.641815
3/5/18,56.989384,60.171314,27.505442,72.534264,66.170197,50.936478,46.339043,80.83107,101.122055,260.619568
3/6/18,57.618996,60.206879,27.619888,72.85865,66.315361,50.974068,45.717361,80.716148,101.820259,261.280273
3/7/18,57.40913,59.753326,27.572203,72.849106,66.683159,50.513657,45.374039,81.127968,101.131767,261.18457
3/8/18,57.456829,59.735538,27.658035,73.230713,66.973495,50.974068,45.70808,81.673843,101.451767,262.448425
3/9/18,58.496643,60.873867,28.325647,74.843002,68.241348,51.302933,45.837978,82.851852,103.022713,267.015686
3/12/18,58.353546,60.856083,28.230272,73.917595,68.454269,51.208969,46.032841,82.49749,103.362091,266.680542
3/13/18,58.115059,60.420322,27.915541,73.555077,67.670334,51.171379,46.134914,82.602837,102.634827,264.957031
3/14/18,57.399586,60.064587,27.600815,72.7537,67.612259,50.654598,46.608139,82.2006,102.508766,263.597351
3/15/18,56.645966,59.753326,27.610355,72.963577,67.650978,50.297543,46.580307,82.066513,102.402092,263.31015
3/16/18,56.642136,60.286247,27.634283,73.353439,67.581062,50.315498,46.988941,82.066521,102.295097,263.595703
3/19/18,55.828167,59.354774,27.43327,72.788292,66.241302,49.824154,46.699051,80.740234,101.021034,260.029114
3/20/18,55.770718,59.856335,27.500275,73.037338,66.212173,49.682419,46.483986,80.855568,101.624023,260.471405
3/21/18,56.402729,61.423725,27.490702,73.123543,65.814125,49.068241,46.325012,80.509575,101.546234,259.971466
3/22/18,54.717354,60.169807,26.476074,70.709724,64.115143,48.661938,46.530743,78.193367,99.387123,253.472916
3/23/18,53.64484,59.802593,25.672026,69.675232,62.406422,48.057209,45.876171,76.569138,97.432243,248.070251
3/26/18,54.746078,60.877377,26.504789,71.361069,64.775314,48.746975,46.353073,78.15493,100.311066,254.857224
3/27/18,54.19067,60.30415,25.987902,70.374474,62.697681,48.718636,47.016994,77.232292,98.346481,250.521652
3/28/18,53.501202,59.130852,26.035763,70.13501,62.280212,49.3895,46.998295,77.645554,97.150192,249.781372
3/29/18,54.525837,60.375813,26.389925,71.15992,63.513203,49.729668,47.250774,78.231819,98.51181,252.973022
4/2/18,53.338413,59.166676,25.806032,69.694397,61.998661,48.510754,46.886086,76.453827,95.730247,247.512665
4/3/18,54.094913,60.42955,26.1602,70.661819,62.610298,49.153282,47.045044,77.616737,96.945953,250.685059
4/4/18,54.449226,60.34893,26.437786,70.968353,63.48407,49.918648,47.147907,78.72197,98.725769,253.367157
4/5/18,55.464279,61.432663,26.648371,71.686752,63.746201,50.041477,47.52195,78.664299,100.048454,255.36673
4/6/18,54.114071,60.322071,26.007046,69.703949,62.183128,49.531235,47.147907,76.770973,97.918533,249.675644
4/9/18,54.410927,60.608673,26.150623,69.493233,62.668564,49.502895,47.241421,77.530228,97.685127,250.906128
4/10/18,55.531315,62.614937,26.543077,70.556473,64.212212,49.616272,46.876732,78.837288,98.871658,254.89563
4/11/18,55.119545,63.268757,26.227201,70.039207,63.833569,49.521786,46.811272,78.193367,98.570152,253.559464
4/12/18,55.703678,63.2598,26.686657,71.044975,64.600548,49.446201,46.194099,78.72197,98.998085,255.645523
4/13/18,55.646229,63.958416,26.284634,70.872566,64.386963,49.691868,46.558804,78.683533,98.443718,254.89563
4/16/18,56.39315,64.612236,26.399496,71.581383,64.882095,50.230461,47.194668,79.308212,99.182884,256.991364
4/17/18,57.034752,64.863022,26.399496,72.184837,66.085953,50.343842,47.671562,79.923317,101.030762,259.740753
4/18/18,57.446518,65.884056,26.275063,72.931976,65.911209,49.965893,47.493896,79.990585,101.507317,259.933044
4/19/18,56.804924,65.964661,26.677084,72.73082,65.183067,48.520203,47.465847,79.317833,101.186378,258.491058
4/20/18,56.498493,65.651199,26.686657,72.414726,64.280159,47.7076,47.035694,78.894951,100.155449,256.299194
4/23/18,56.335705,66.05423,26.657942,72.328522,64.047165,47.650902,47.063755,79.202507,100.369408,256.260742
4/24/18,54.813114,65.34668,26.485645,70.307404,62.930683,47.348541,47.381683,78.606628,98.784126,252.809601
4/25/18,55.109966,65.86615,26.466501,70.508568,62.940399,47.433582,47.391033,78.962234,99.192604,253.434433
4/26/18,55.454704,66.824493,26.476074,70.249939,64.085999,47.717041,47.867939,79.961761,100.797356,256.010803
4/27/18,55.311066,66.116928,26.51436,70.106277,63.96949,47.972168,48.354191,80.288528,101.254456,256.25116
4/30/18,54.592865,66.107986,26.275063,69.177155,63.552032,47.6698,48.213924,79.058342,100.855698,254.280426
5/1/18,54.544983,65.704933,26.284634,68.861046,64.348137,47.254051,48.064308,79.019897,100.991867,254.732254
5/2/18,54.420502,65.973633,25.987902,68.257591,64.280159,46.328053,48.017551,77.933868,100.301331,253.021103
5/3/18,54.669472,65.821365,25.767748,68.420425,64.425789,46.280804,47.952095,77.232292,99.853958,252.463531
5/4/18,55.349369,66.143799,26.102768,69.215454,65.649078,46.951675,48.167175,77.847382,101.166916,255.731979
5/7/18,55.330215,66.233368,26.275063,69.675232,66.10537,46.658764,47.914696,77.732056,101.507317,256.597229
5/8/18,55.215302,66.752831,26.456928,70.173317,66.250999,46.469788,46.717762,77.145798,101.079399,256.597229
5/9/18,56.01012,68.114235,26.849379,70.930031,67.066521,46.535931,46.390472,77.587891,101.42952,259.077454
5/10/18,56.412308,68.624756,27.069534,71.408966,67.940292,46.809948,47.045044,78.625847,101.799088,261.499969
5/11/18,56.39315,68.723267,27.050396,71.562225,67.843201,46.809948,47.110508,79.798363,102.013062,262.297882
5/14/18,56.613407,69.197968,27.031246,71.437698,67.833504,46.791054,46.932835,80.326981,102.207573,262.422882
5/15/18,56.441036,69.215881,26.983389,71.198242,67.192726,46.611523,46.540089,79.288994,101.614311,260.61557
5/16/18,57.111359,69.457703,27.031246,71.456856,67.49369,46.942234,46.175407,79.731102,102.460434,261.711456
5/17/18,57.245415,70.50563,26.97382,71.734642,67.144203,47.102867,45.801361,79.759926,102.120041,261.490387
5/18/18,57.322029,69.959282,26.753658,72.156105,66.86264,46.809948,45.810715,79.961761,101.993599,260.836639
5/21/18,57.628464,70.675789,26.945099,73.248077,67.445168,47.008381,46.044491,80.038628,102.557686,262.797729
5/22/18,57.149666,69.735367,27.126968,72.347672,67.348068,46.923336,46.212803,79.884872,102.100594,262.067108
5/23/18,57.015594,69.726395,26.954672,72.280632,67.843201,47.093414,46.633598,80.144363,102.839745,262.788147
5/24/18,56.814503,68.579971,26.744087,72.63504,67.765533,47.055618,47.016994,79.827209,103.063446,262.249786
5/25/18,56.508068,66.797615,26.657942,72.500931,67.71698,47.131218,47.222717,79.711876,103.219055,261.624939
5/29/18,55.531315,66.591629,25.767748,71.341919,67.348068,47.027275,47.222717,78.894951,102.421539,258.615997
5/30/18,56.18248,68.606834,26.236774,72.347672,67.843201,47.688698,47.606106,80.07708,103.355209,262.067108
5/31/18,55.713253,68.087349,26.016621,71.303604,67.862617,46.923336,47.680916,79.202507,102.8592,260.461731
6/1/18,56.565525,68.40979,26.303778,72.089058,69.017929,46.923336,46.951538,80.115524,103.617798,263.01886
6/4/18,56.891109,67.818672,26.389925,71.983688,69.571312,47.310738,46.577496,80.413467,104.775162,264.268585
6/5/18,57.322029,67.65744,26.275063,72.069893,69.814041,47.093414,46.33437,80.250076,105.387878,264.460876
6/6/18,58.384972,67.979881,26.753658,72.673347,70.270325,47.150108,45.230946,81.153496,106.370186,266.671906
6/7/18,58.088112,69.009888,26.839809,72.979874,69.707245,47.443027,45.548882,81.259216,106.681404,266.643097
6/8/18,58.2509,68.875526,26.878098,73.219337,69.590736,48.028858,45.530174,81.730148,106.90509,267.431396
6/11/18,58.33709,69.233803,26.820665,73.363014,69.668404,48.42572,45.436676,81.883934,107.333015,267.787018
6/12/18,58.413696,68.705353,26.753658,73.286392,70.008209,48.520203,45.960327,81.835854,107.848488,268.133179
6/13/18,57.78167,68.445625,26.657942,72.702095,69.648987,48.369022,45.838768,81.855072,108.013832,267.277557
6/14/18,57.867863,68.347099,26.409069,72.424324,70.144119,48.45406,46.40918,82.277954,109.142021,267.95047
6/15/18,57.463795,66.879128,26.408108,72.2435,69.876205,49.076809,46.739391,82.438087,109.321434,267.608673
6/18/18,57.319492,67.546387,26.360041,71.945374,69.954132,48.362652,46.890347,81.647087,109.136154,267.058228
6/19/18,56.270847,67.393089,26.292749,70.425888,69.593651,48.619751,47.352642,81.859306,108.999649,266.034668
6/20/18,56.088051,67.690659,26.225452,70.473961,69.739784,48.667355,47.390381,82.032928,109.516472,266.488495
6/21/18,55.491581,66.437302,26.148546,69.589188,69.203934,48.762577,47.550777,81.560265,108.736359,264.817963
6/22/18,56.299709,67.762794,26.023569,69.82962,68.979858,49.16251,47.880985,81.926826,108.551086,265.300781
6/25/18,55.424232,66.40123,25.744781,68.944847,67.547638,49.41008,48.6735,81.1744,106.191284,261.68924
6/26/18,55.63588,67.239815,25.65826,69.204506,67.820442,49.200592,48.73011,80.923599,106.951881,262.268646
6/27/18,55.462719,68.14151,25.341021,68.646713,66.894867,49.095852,48.965973,80.238708,105.567192,260.095917
6/28/18,55.674366,68.051353,25.562126,68.742889,67.713272,49.095852,48.947105,80.344818,106.396057,261.583008
6/29/18,55.866783,68.475136,25.562126,68.887138,67.684044,49.067287,49.022579,80.508797,106.581329,261.959656
7/2/18,55.568542,67.465225,25.687101,69.041023,68.288086,48.781624,49.37167,80.759613,106.727592,262.519714
7/3/18,55.472336,67.88903,25.456377,68.819817,67.479439,48.895885,49.513184,80.952538,106.191284,261.592651
7/5/18,55.953365,67.816895,25.514059,69.156418,68.434235,49.571957,49.777355,81.791779,106.717857,263.726685
7/6/18,56.232361,68.231682,25.639034,69.396851,69.233162,49.724308,50.164177,82.968636,107.556458,265.957367
7/9/18,56.732635,69.25061,26.225452,70.685539,69.759277,49.533871,48.616886,83.576363,108.84362,268.352203
7/10/18,57.213661,69.76458,26.12932,70.906731,69.924904,50.124233,49.079185,83.894691,109.077644,269.31778
7/11/18,56.25161,68.285789,26.004343,69.743065,69.652107,49.962357,49.522621,83.229088,108.824112,267.3479
7/12/18,56.386292,68.403,26.052414,70.560524,70.753059,49.895702,49.56036,84.155136,109.545708,269.771698
7/13/18,56.357437,68.76368,25.937048,70.925957,70.67511,50.21946,49.569794,84.309479,109.789497,269.9841
7/16/18,55.905266,67.970177,26.398495,70.637451,70.509483,49.981407,49.522621,83.798233,110.062531,269.742706
7/17/18,56.636425,67.699677,26.427336,70.916344,71.035599,50.409897,49.484882,84.261261,110.169807,270.833862
7/18/18,56.1073,67.744759,26.850327,71.695335,70.918694,50.000446,49.230145,84.328773,110.101532,271.403625
7/19/18,56.309322,67.762794,26.446562,71.666481,70.665367,50.029011,49.68301,83.85611,109.848,270.380035
7/20/18,56.078434,67.528351,26.494629,71.589546,70.68486,50.333725,49.333927,83.692116,109.360451,270.071014
7/23/18,55.77058,67.230804,26.85994,71.147163,71.045341,50.019489,48.98484,83.865746,109.243431,270.573181
7/24/18,56.492119,68.078392,26.936848,71.44529,71.435066,50.114716,49.154663,84.627823,108.921646,271.934723
7/25/18,56.934662,68.646461,26.99453,72.532013,72.331413,50.495594,49.296185,85.708214,109.721222,274.252289
7/26/18,57.261768,69.394882,26.984917,73.089806,71.220703,50.762215,49.824535,85.467041,109.145905,273.605255
7/27/18,57.05011,69.097305,27.042593,73.099426,70.002846,50.828869,49.664143,84.849678,108.863113,271.751282
7/30/18,56.944286,69.665382,27.061821,72.378143,68.911644,50.771736,49.362236,84.897919,107.995262,270.331787
7/31/18,57.463795,69.539146,26.869551,73.974571,69.096756,51.009789,49.80566,85.785385,108.502319,271.664337
8/1/18,56.876945,68.574326,26.869551,72.974403,69.720306,50.581295,49.484882,85.804672,107.966011,271.21048
8/2/18,56.501743,68.19561,26.879166,72.878242,70.59716,51.09549,49.730186,86.123009,108.707115,272.687958
8/3/18,57.040489,67.843941,27.03298,72.945549,70.850471,51.695377,50.286827,86.634254,109.077644,273.856323
8/6/18,57.021252,68.096428,27.177183,73.051331,71.230453,51.742989,50.32457,86.788612,109.808998,274.860626
8/7/18,57.213661,68.601379,27.302158,73.570663,71.503265,51.428764,50.249088,86.798264,110.316063,275.76828
8/8/18,56.973148,68.105431,27.369452,73.243683,71.69812,51.038357,49.984917,86.933319,110.433083,275.652405
8/9/18,57.281006,67.474251,27.206022,72.83976,71.727348,50.886005,50.211353,86.83683,110.842621,275.275879
8/10/18,56.45364,67.88903,26.888777,72.195419,71.152519,50.695557,49.994354,86.460625,109.916267,273.431488
8/13/18,55.886017,67.023399,26.629217,71.84919,71.055084,50.695557,50.060402,86.489571,109.360451,272.407898
8/14/18,56.357437,67.185707,26.879166,72.349289,71.493515,51.047882,50.164177,86.894722,110.423325,274.146027
8/15/18,55.462719,64.841286,26.667671,72.003082,70.850471,51.25737,50.62648,86.750023,109.077644,272.098907
8/16/18,55.799435,65.310173,27.023369,72.916695,71.162254,51.990559,51.173691,87.598892,109.613976,274.300568
8/17/18,56.213123,65.472481,27.081051,73.359085,71.269424,52.390488,51.437859,87.869003,109.711487,275.266144
8/20/18,56.607571,65.914307,27.167574,73.849564,71.162254,52.361923,51.258602,88.158409,110.491585,275.855225
8/21/18,56.828835,66.247932,27.273319,74.397728,71.27919,51.990559,50.890648,88.158409,111.369202,276.502228
8/22/18,56.540222,67.041428,27.177183,73.676453,71.493515,51.666813,50.513256,88.245216,111.486221,276.338074
8/23/18,56.155399,66.725853,27.052206,73.464867,71.649406,51.543026,50.475525,88.21627,111.37896,275.9711
8/24/18,56.886566,67.212761,27.148342,73.782234,72.370377,51.476372,50.692516,88.640717,112.032295,277.631989
8/27/18,57.665825,67.708694,27.513659,74.715096,73.032906,51.50494,50.38118,88.959045,112.753876,279.824005
8/28/18,57.444557,67.420151,27.484812,74.561218,73.159546,51.333538,50.277393,89.007278,112.978157,279.959229
8/29/18,57.877487,67.83493,27.475199,74.618927,73.822067,51.390675,50.645348,89.58606,114.245819,281.465637
8/30/18,57.19442,67.645569,27.263706,74.099594,73.597992,51.228794,50.664219,89.518539,113.592491,280.326172
8/31/18,57.021252,67.122589,27.234863,74.14769,73.656441,51.209743,50.44722,89.499245,114.041039,280.335785
9/4/18,56.626808,66.978317,27.369452,74.089989,73.373886,51.143097,50.673653,88.785416,114.255569,279.852997
9/5/18,57.00201,66.888138,27.388678,74.618927,72.458069,51.733467,51.381245,89.142342,113.026917,279.099762
9/6/18,57.117458,65.652817,27.263706,74.849739,71.931946,51.876297,51.673729,89.142342,112.714874,278.259705
9/7/18,56.742252,65.643799,27.234863,74.618927,71.688385,51.771553,51.041599,89.27739,112.705132,277.718964
9/10/18,56.809601,65.616745,27.206022,75.003601,71.912453,51.952477,51.296337,89.04586,113.12442,278.201721
9/11/18,56.925041,66.238914,27.234863,74.98436,72.526268,51.762032,51.164257,88.968689,114.031288,279.11908
9/12/18,56.953907,66.581558,26.984917,75.215179,72.224228,52.361923,51.117085,89.41243,114.245819,279.186707
9/13/18,57.175179,66.608627,26.946463,75.667175,73.071877,52.285748,51.503902,90.521759,114.440857,280.837921
9/14/18,57.155941,66.960289,27.138727,76.042244,73.013412,52.142914,51.230297,90.222733,114.011787,280.88623
9/17/18,57.357971,67.068497,27.023369,76.071098,72.09758,52.333359,51.400124,89.894745,112.597862,279.399139
9/18/18,57.415699,67.510323,27.157957,76.763535,72.555481,52.114349,51.305782,90.415657,114.031288,280.915222
9/19/18,58.041039,67.717712,27.619402,76.69622,72.370377,52.019131,50.192486,90.290237,114.080048,281.214539
9/20/18,58.666374,67.735741,27.859739,76.81163,73.227753,52.676151,50.296268,91.168083,114.860146,283.4935
9/21/18,58.539742,68.183342,27.751589,77.308327,72.938393,52.76054,50.510456,91.291054,114.352547,283.234467
9/24/18,57.718098,69.182037,27.442593,75.984413,73.300102,51.955036,50.063038,91.475052,113.609245,282.293549
9/25/18,57.418442,69.6269,27.336374,75.752495,73.212112,51.648174,49.377628,91.194229,114.088478,282.031647
9/26/18,56.848125,68.955055,27.008068,75.70417,72.938393,51.705708,48.892136,91.397583,114.352547,281.187744
9/27/18,56.355133,68.955055,26.911509,75.810471,73.368538,51.638588,49.396667,91.862419,114.743767,281.97345
9/28/18,55.997482,68.764389,26.631483,75.762161,73.642258,51.715302,50.120152,92.143257,114.64595,282.002502
10/1/18,56.558132,69.71769,26.7377,76.42894,73.994194,51.676941,49.948799,92.598396,114.293869,282.9823
10/2/18,56.799789,69.790329,26.7377,76.60289,74.003952,51.974213,50.624683,92.491875,112.748558,282.817352
10/3/18,56.393799,70.353226,26.988756,76.921783,74.228813,51.41803,50.015438,92.317558,112.367134,282.972595
10/4/18,56.132809,70.062691,27.17222,76.670525,72.889503,51.293369,50.281982,91.416954,110.606651,280.760895
10/5/18,55.717155,70.053619,27.037039,76.274323,71.970566,51.245426,51.053066,91.310417,109.775322,279.189484
10/8/18,55.688156,69.999138,27.220505,76.46759,71.15918,51.955036,51.481438,91.27169,110.058952,279.189484
10/9/18,53.841873,70.625587,27.114288,75.288643,71.413338,51.839962,51.690868,91.426636,109.736206,278.782104
10/10/18,52.43058,68.410309,26.274208,72.863098,67.952667,51.21666,51.405285,89.267105,106.0392,269.954987
10/11/18,51.821594,66.095169,25.492064,70.940063,67.092369,49.950863,50.462852,86.855789,104.17115,264.008789
10/12/18,51.966587,66.276749,25.521032,71.413559,69.243088,50.228958,50.405743,88.192177,106.097893,267.675446
10/15/18,51.792599,65.722923,25.405161,71.548851,68.10907,50.535816,50.643723,87.582077,105.853371,266.171906
10/16/18,52.623901,66.267662,25.830027,72.75679,70.162018,51.101582,51.167297,89.983711,107.975723,271.992004
10/17/18,52.285583,65.850021,26.090742,72.225304,69.839417,51.341316,51.072102,90.458237,107.085701,272.040497
